Station Name,Slots,Latitude,Longitude,Venue Name,Distance,Ratings,Review Count,Source,Primary Category
Wallensteinplatz,23,48.229911,16.371579,Cafe Zekl,153.54722097365595,4.0,2,Yelp,Austrian
Wallensteinplatz,23,48.229911,16.371579,Restuarant Vindobona,78.05227759623234,4.0,2,Yelp,Austrian
Wallensteinplatz,23,48.229911,16.371579,Bäckerei Prindl,378.0592359162968,3.5,12,Yelp,Bakeries
Wallensteinplatz,23,48.229911,16.371579,China-Restaurant Quo Ching,312.81429462720405,3.0,3,Yelp,Chinese
Wallensteinplatz,23,48.229911,16.371579,HELLgas Kochstudio,22.0,,,FourSquare,Fried Chicken Joint
Wallensteinplatz,23,48.229911,16.371579,Alora,28.0,,,FourSquare,Italian Restaurant
Wallensteinplatz,23,48.229911,16.371579,Vindobona Café,42.0,,,FourSquare,Music Venue
Wallensteinplatz,23,48.229911,16.371579,Osteria Allora,42.0,,,FourSquare,Trattoria
Wallensteinplatz,23,48.229911,16.371579,Anatolia,48.0,,,FourSquare,Donut Shop
Wallensteinplatz,23,48.229911,16.371579,Fu-du,62.0,,,FourSquare,Chinese Restaurant
Wallensteinplatz,23,48.229911,16.371579,Siri's Thai Haus,76.0,,,FourSquare,Asian Restaurant
Wallensteinplatz,23,48.229911,16.371579,Saphire Restaurant,100.0,,,FourSquare,Mediterranean Restaurant
Wallensteinplatz,23,48.229911,16.371579,Hacienda Ephemer,100.0,,,FourSquare,Mexican Restaurant
Wallensteinplatz,23,48.229911,16.371579,Burger Brothers,105.0,,,FourSquare,Burger Joint
Rennweg S,9,48.194261,16.386578,Pizzeria Pozzuoli,82.58779307647302,4.0,16,Yelp,Pizza
Rennweg S,9,48.194261,16.386578,Ausklang,315.9207162790425,4.5,27,Yelp,Cafes
Rennweg S,9,48.194261,16.386578,Chilai,69.0021348503926,3.5,9,Yelp,Cafes
Rennweg S,9,48.194261,16.386578,Zum Kleines Sacher,26.517269401401816,4.0,3,Yelp,Curry Sausage
Rennweg S,9,48.194261,16.386578,Noodles More,5.218634912951404,4.0,3,Yelp,Fast Food
Rennweg S,9,48.194261,16.386578,Vegetasia,415.8233711918194,4.0,74,Yelp,Asian Fusion
Rennweg S,9,48.194261,16.386578,Hakka Cun,53.02892909624507,3.5,5,Yelp,Asian Fusion
Rennweg S,9,48.194261,16.386578,Menagerie,451.6040901136938,4.0,13,Yelp,Cafes
Rennweg S,9,48.194261,16.386578,Ströck,42.05678275598692,4.0,1,Yelp,Bakeries
Rennweg S,9,48.194261,16.386578,Burger King,149.00205074168676,3.5,5,Yelp,Fast Food
Rennweg S,9,48.194261,16.386578,Gasthaus Seidl,345.41781082465053,4.0,11,Yelp,Austrian
Rennweg S,9,48.194261,16.386578,Arsenal,272.3153665026335,4.0,8,Yelp,Austrian
Rennweg S,9,48.194261,16.386578,Hühnerparadies,59.752110664366256,4.5,3,Yelp,Restaurants
Rennweg S,9,48.194261,16.386578,Der Mann der verwöhnt,63.32206302202823,4.0,4,Yelp,Bakeries
Rennweg S,9,48.194261,16.386578,BackWerk,68.022373438127,3.5,3,Yelp,Bakeries
Rennweg S,9,48.194261,16.386578,Dialog,101.8103269156595,5.0,1,Yelp,Cafes
Rennweg S,9,48.194261,16.386578,Meidlinger Kaserne - Maria-Theresia-Kaserne,24.756903586283403,5.0,1,Yelp,Local Flavor
Rennweg S,9,48.194261,16.386578,Botanischer Garten,347.42658354252586,4.5,15,Yelp,Botanical Gardens
Rennweg S,9,48.194261,16.386578,Bäcker Felber,147.779253794561,4.0,2,Yelp,Bakeries
Rennweg S,9,48.194261,16.386578,Hühnerparadies Tufan,11.0,,,FourSquare,Buffet
Rennweg S,9,48.194261,16.386578,Zum kleinen Sacher,19.0,,,FourSquare,BBQ Joint
Rennweg S,9,48.194261,16.386578,Noodles & More,22.0,,,FourSquare,Asian Restaurant
Rennweg S,9,48.194261,16.386578,Ströck,33.0,,,FourSquare,Bakery
Rennweg S,9,48.194261,16.386578,Anker,34.0,,,FourSquare,Bakery
Rennweg S,9,48.194261,16.386578,Fasanl-Wirt,37.0,,,FourSquare,Dining and Drinking
Rennweg S,9,48.194261,16.386578,Chilai Landstrasse,62.0,,,FourSquare,Bar
Rennweg S,9,48.194261,16.386578,Pizzeria Amigo,63.0,,,FourSquare,Pizzeria
Rennweg S,9,48.194261,16.386578,"Wien, Cafe Central 1876",68.0,,,FourSquare,Bakery
Rennweg S,9,48.194261,16.386578,Noodle King,70.0,,,FourSquare,Asian Restaurant
Niederhofstraße U6,14,48.180233,16.330812,Zsam Zsam,28.206289130133623,5.0,3,Yelp,Bistros
Niederhofstraße U6,14,48.180233,16.330812,Gasthaus Stafler,457.905892959744,5.0,23,Yelp,Austrian
Niederhofstraße U6,14,48.180233,16.330812,Cafe Nahid,84.25325301609523,4.5,3,Yelp,Cafes
Niederhofstraße U6,14,48.180233,16.330812,Claire's,167.76619336183816,4.0,7,Yelp,Sri Lankan
Niederhofstraße U6,14,48.180233,16.330812,Strasser-Bräu,336.5508307199769,4.0,18,Yelp,Bars
Niederhofstraße U6,14,48.180233,16.330812,Basilicum,180.8131096338511,4.5,6,Yelp,French
Niederhofstraße U6,14,48.180233,16.330812,Yakisoba Noodles,172.02705910216295,4.5,7,Yelp,Asian Fusion
Niederhofstraße U6,14,48.180233,16.330812,Café SAPPERLOT,57.9300244122654,3.5,2,Yelp,Austrian
Niederhofstraße U6,14,48.180233,16.330812,Weidlich Cafe-Konditorei,145.52928575243135,3.5,3,Yelp,Patisserie/Cake Shop
Niederhofstraße U6,14,48.180233,16.330812,Mokador,103.5983370762338,3.5,2,Yelp,Cafes
Niederhofstraße U6,14,48.180233,16.330812,Gasthaus Palatin,130.56251181153613,4.0,1,Yelp,Austrian
Niederhofstraße U6,14,48.180233,16.330812,Donnerskirchner Hofheuriger,438.9263409690541,4.0,4,Yelp,Heuriger
Niederhofstraße U6,14,48.180233,16.330812,Gelateria Gamba,179.61334084835232,4.5,3,Yelp,Coffee & Tea
Niederhofstraße U6,14,48.180233,16.330812,Lucky Fen,145.78781024943646,1.0,1,Yelp,Dim Sum
Niederhofstraße U6,14,48.180233,16.330812,"Restaurant ""Zum Jimmy""",322.8685740002806,4.0,5,Yelp,Serbo Croatian
Niederhofstraße U6,14,48.180233,16.330812,Giersterbräu,441.79440012707454,3.5,4,Yelp,Austrian
Niederhofstraße U6,14,48.180233,16.330812,Takami,387.19738799232726,4.5,5,Yelp,Chinese
Niederhofstraße U6,14,48.180233,16.330812,Pizza/Kebap Lales 1,51.0,,,FourSquare,Pizzeria
Niederhofstraße U6,14,48.180233,16.330812,Backwerk,71.0,,,FourSquare,Bakery
Niederhofstraße U6,14,48.180233,16.330812,Pizzeria Quick,79.0,,,FourSquare,Pizzeria
Niederhofstraße U6,14,48.180233,16.330812,BackWerk,93.0,,,FourSquare,Bakery
Niederhofstraße U6,14,48.180233,16.330812,INTERSPAR-Restaurant,100.0,,,FourSquare,Dining and Drinking
Niederhofstraße U6,14,48.180233,16.330812,Palatin,121.0,,,FourSquare,Bar
Niederhofstraße U6,14,48.180233,16.330812,Weidlich,122.0,,,FourSquare,Café
Niederhofstraße U6,14,48.180233,16.330812,Lucky Fen,144.0,,,FourSquare,Chinese Restaurant
Niederhofstraße U6,14,48.180233,16.330812,Yakisoba,157.0,,,FourSquare,Chinese Restaurant
Niederhofstraße U6,14,48.180233,16.330812,Cafe Konditorei Caramel,157.0,,,FourSquare,Bakery
Alser Straße U6,21,48.216588,16.3416,Pizzeria Casa Piccola,52.77871755905952,5.0,15,Yelp,Pizza
Alser Straße U6,21,48.216588,16.3416,Caffè Latte,38.04749040974167,3.5,27,Yelp,Cafes
Alser Straße U6,21,48.216588,16.3416,Gasthaus Heidenkummer,258.85880313892613,5.0,17,Yelp,Gastropubs
Alser Straße U6,21,48.216588,16.3416,Café Benno,176.2316275397382,4.0,37,Yelp,Bars
Alser Straße U6,21,48.216588,16.3416,BrauBar,57.32533623327552,4.5,4,Yelp,Gastropubs
Alser Straße U6,21,48.216588,16.3416,Dal Toscano,189.97129166833628,4.0,13,Yelp,Italian
Alser Straße U6,21,48.216588,16.3416,Centimeter VII,111.79358018529014,3.0,21,Yelp,Gastropubs
Alser Straße U6,21,48.216588,16.3416,Zanoni & Facincani,117.97774587706776,4.0,14,Yelp,Ice Cream & Frozen Yogurt
Alser Straße U6,21,48.216588,16.3416,Queen Club,70.93764872834392,4.5,3,Yelp,Bars
Alser Straße U6,21,48.216588,16.3416,Speakeasy,145.25366507437602,4.0,10,Yelp,Speakeasies
Alser Straße U6,21,48.216588,16.3416,Cafe Club International,474.2558415534253,4.5,11,Yelp,International
Alser Straße U6,21,48.216588,16.3416,Die Wäscherei,405.45987273553766,3.5,58,Yelp,Burgers
Alser Straße U6,21,48.216588,16.3416,Moody,59.345628872619045,3.5,8,Yelp,Lounges
Alser Straße U6,21,48.216588,16.3416,Halbestadt,206.2437526771367,5.0,5,Yelp,Bars
Alser Straße U6,21,48.216588,16.3416,Steindl's Wein-u.Bierhaus,76.8361801126553,4.0,3,Yelp,Wine Bars
Alser Straße U6,21,48.216588,16.3416,Ka & Ko,60.57356533302399,4.0,2,Yelp,German
Alser Straße U6,21,48.216588,16.3416,B72,241.3843787183472,3.5,20,Yelp,Dance Clubs
Alser Straße U6,21,48.216588,16.3416,Yao88,25.0,,,FourSquare,Asian Restaurant
Alser Straße U6,21,48.216588,16.3416,Pizzeria Casa Piccola,29.0,,,FourSquare,Pizzeria
Alser Straße U6,21,48.216588,16.3416,Imbiss Bostan,34.0,,,FourSquare,Fast Food Restaurant
Alser Straße U6,21,48.216588,16.3416,Zeitcafe,49.0,,,FourSquare,Dining and Drinking
Alser Straße U6,21,48.216588,16.3416,McDonald's,50.0,,,FourSquare,Burger Joint
Alser Straße U6,21,48.216588,16.3416,Kral Kebap,56.0,,,FourSquare,Falafel Restaurant
Alser Straße U6,21,48.216588,16.3416,Deniz Kebap alser strasse,58.0,,,FourSquare,Doner Restaurant
Alser Straße U6,21,48.216588,16.3416,Bäckerei Aslan,61.0,,,FourSquare,Bakery
Alser Straße U6,21,48.216588,16.3416,Cafe-Restaurant KA & KO,66.0,,,FourSquare,Café
Alser Straße U6,21,48.216588,16.3416,Kebab-Stand Alserstraße,71.0,,,FourSquare,Doner Restaurant
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Das Campus,176.37657922560527,4.0,45,Yelp,Bars
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Karl Kolariks Schweizerhaus,473.55339778285264,3.5,153,Yelp,Gastropubs
WU-Campus / Südportalstraße ,35,48.212856,16.407665,L'Osteria,308.9379287301114,4.5,15,Yelp,Italian
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Kolariks Luftburg,339.6117154666977,3.5,36,Yelp,Austrian
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Burger's Bar,496.2054489866294,4.0,23,Yelp,Burgers
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Estancia Santa Cruz,348.96284690201986,3.5,41,Yelp,Tex-Mex
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Anker,152.89611112177755,3.5,2,Yelp,Bakeries
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Library Cafe & Roastery,98.59930768088628,3.5,4,Yelp,Ice Cream & Frozen Yogurt
WU-Campus / Südportalstraße ,35,48.212856,16.407665,WU Mensa,139.98374449946178,2.5,5,Yelp,Austrian
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Das Glashaus,379.5195434652119,5.0,4,Yelp,Mediterranean
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Zum Konstantineck,315.6068889557841,4.0,2,Yelp,Cafes
WU-Campus / Südportalstraße ,35,48.212856,16.407665,die ALLEE zum GENUSS,305.2352886350189,3.0,2,Yelp,Barbeque
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Das Alpendorf,491.5889527041724,2.5,3,Yelp,Austrian
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Paw Wok,487.0686008364351,3.0,1,Yelp,Thai
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Library Cafe WU,103.0,,,FourSquare,Café
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Anker,163.0,,,FourSquare,Bakery
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Afro Coffee,183.0,,,FourSquare,Café
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Das Campus,191.0,,,FourSquare,Modern European Restaurant
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Garten Buffet,272.0,,,FourSquare,Dining and Drinking
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Die Allee - zum Genuss,305.0,,,FourSquare,Dining and Drinking
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Travel Shack's Hideaway,309.0,,,FourSquare,Bar
WU-Campus / Südportalstraße ,35,48.212856,16.407665,L'Osteria Wien Wirtschaftsuni,313.0,,,FourSquare,Bar
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Konstantineck,313.0,,,FourSquare,Café
WU-Campus / Südportalstraße ,35,48.212856,16.407665,Mörwald's Palazzo,314.0,,,FourSquare,Dining and Drinking
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Steirereck,393.2098493262084,4.5,138,Yelp,Austrian
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Gmoa Keller,429.60034883682783,4.5,176,Yelp,Austrian
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,To Ellinikon,230.95470402869483,4.5,16,Yelp,Greek
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Meierei im Stadtpark,401.9857429361056,4.0,51,Yelp,Breakfast & Brunch
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Winklers zum Posthorn,247.05841348590164,4.5,18,Yelp,Austrian
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Joseph,441.85937576082114,4.0,50,Yelp,Bakeries
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Vegetasia,471.6730059141332,4.0,74,Yelp,Asian Fusion
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Bierteufl im Beethovenhaus,260.1685445354094,3.5,20,Yelp,Austrian
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Pizzeria Grado,140.50277311982222,4.0,6,Yelp,Pizza
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Herlitschka Wirtshaus,326.5298481780026,4.0,15,Yelp,Gastropubs
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Sand in the City,467.9269433785767,4.0,31,Yelp,Bars
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Vidoni,450.4723465482559,5.0,16,Yelp,Ice Cream & Frozen Yogurt
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Elvira's,460.41414199042174,5.0,7,Yelp,Ukrainian
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Moped,498.6562638357315,4.0,12,Yelp,Bars
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Bieramt,247.78180169157648,3.5,14,Yelp,Pubs
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Pizzastandl,120.0,,,FourSquare,Italian Restaurant
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Pizzeria Grado,131.0,,,FourSquare,Pizzeria
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Chinarestaurant No. 27,215.0,,,FourSquare,Szechuan Restaurant
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,AGGYS coffeeshop,222.0,,,FourSquare,Café
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Meze Meze,222.0,,,FourSquare,Bar
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,"Restaurant zum alten Heller, Fam. Fügert",226.0,,,FourSquare,Dining and Drinking
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Pizzeria Vulcano,229.0,,,FourSquare,Pizzeria
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Winklers zum Posthorn,241.0,,,FourSquare,Diner
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,Bieramt,252.0,,,FourSquare,Bar
Bahngasse / mdw-University of Music and Performing Arts,27,48.201628,16.384459,HAN am Stadtpark,254.0,,,FourSquare,Korean Restaurant
Radetzkyplatz,26,48.210682,16.390221,Gasthaus Wild,22.239766634880603,4.0,43,Yelp,Austrian
Radetzkyplatz,26,48.210682,16.390221,Garage 01,9.874316489867734,4.5,12,Yelp,Cafes
Radetzkyplatz,26,48.210682,16.390221,Cafe Menta,49.59319361249552,4.0,17,Yelp,Cafes
Radetzkyplatz,26,48.210682,16.390221,Indus,135.91239171188104,4.0,39,Yelp,Indian
Radetzkyplatz,26,48.210682,16.390221,Das Kimchi,409.9343383216012,4.5,39,Yelp,Korean
Radetzkyplatz,26,48.210682,16.390221,Vital  Vienna,25.94521880333752,4.5,3,Yelp,Pizza
Radetzkyplatz,26,48.210682,16.390221,Der Gockel,35.91831984619519,4.5,7,Yelp,Fast Food
Radetzkyplatz,26,48.210682,16.390221,Doña Irma,217.06662819394865,4.0,11,Yelp,Mexican
Radetzkyplatz,26,48.210682,16.390221,Kunst Haus,238.37987954487957,4.5,36,Yelp,Museums
Radetzkyplatz,26,48.210682,16.390221,Strandbar Herrmann,356.9376194819312,4.0,55,Yelp,Beach Bars
Radetzkyplatz,26,48.210682,16.390221,Kolonitzbeisl,110.8950548686154,3.5,5,Yelp,Austrian
Radetzkyplatz,26,48.210682,16.390221,Hundertwasserhaus,477.8677163448342,4.0,53,Yelp,Landmarks & Historical Buildings
Radetzkyplatz,26,48.210682,16.390221,Gasthaus zur Gruabn,358.6828943781244,4.0,10,Yelp,Breakfast & Brunch
Radetzkyplatz,26,48.210682,16.390221,Lilis Snack & Meal,67.01349991049534,5.0,1,Yelp,Chinese
Radetzkyplatz,26,48.210682,16.390221,Alaverdi,426.6540387581736,4.5,6,Yelp,Bars
Radetzkyplatz,26,48.210682,16.390221,Gasthaus Wild,16.0,,,FourSquare,Austrian Restaurant
Radetzkyplatz,26,48.210682,16.390221,5 Sterne Deluxe,20.0,,,FourSquare,Hot Dog Joint
Radetzkyplatz,26,48.210682,16.390221,Vital Pizza & Pasta,32.0,,,FourSquare,Italian Restaurant
Radetzkyplatz,26,48.210682,16.390221,Anker,37.0,,,FourSquare,Bakery
Radetzkyplatz,26,48.210682,16.390221,Cafe Menta,40.0,,,FourSquare,Café
Radetzkyplatz,26,48.210682,16.390221,Nesim,41.0,,,FourSquare,Kebab Restaurant
Radetzkyplatz,26,48.210682,16.390221,Lili's Snack & Meal,59.0,,,FourSquare,Asian Restaurant
Radetzkyplatz,26,48.210682,16.390221,Mediterania,60.0,,,FourSquare,Mediterranean Restaurant
Radetzkyplatz,26,48.210682,16.390221,Kolonitz Beis'l,87.0,,,FourSquare,Dining and Drinking
Radetzkyplatz,26,48.210682,16.390221,Indus,136.0,,,FourSquare,Indian Restaurant
Rochusmarkt,16,48.203416,16.389789,Moped,57.74430354518472,4.0,12,Yelp,Bars
Rochusmarkt,16,48.203416,16.389789,Rochus,163.8589953542861,3.5,73,Yelp,Cocktail Bars
Rochusmarkt,16,48.203416,16.389789,Trattoria Pizzeria Pergola,191.23125226485385,4.5,15,Yelp,Italian
Rochusmarkt,16,48.203416,16.389789,Das Kimchi,401.2134184062287,4.5,39,Yelp,Korean
Rochusmarkt,16,48.203416,16.389789,Weißgerber Stube,97.00397722186224,4.0,17,Yelp,Gastropubs
Rochusmarkt,16,48.203416,16.389789,Joseph,305.9086886328921,4.0,50,Yelp,Bakeries
Rochusmarkt,16,48.203416,16.389789,Hemmers,287.68055781610474,5.0,22,Yelp,Austrian
Rochusmarkt,16,48.203416,16.389789,Elvira's,194.24269517743733,5.0,7,Yelp,Ukrainian
Rochusmarkt,16,48.203416,16.389789,Irodion,369.1087803350904,4.0,61,Yelp,Greek
Rochusmarkt,16,48.203416,16.389789,zuckergoscherl am Rochusmarkt - Sieger der Wiener Wirte,36.66962125875025,3.5,2,Yelp,Cafes
Rochusmarkt,16,48.203416,16.389789,Winklers zum Posthorn,455.78270385930665,4.5,18,Yelp,Austrian
Rochusmarkt,16,48.203416,16.389789,Trzesniewski,116.23910717816383,4.0,7,Yelp,Sandwiches
Rochusmarkt,16,48.203416,16.389789,Bierteufl im Beethovenhaus,275.6385368844616,3.5,20,Yelp,Austrian
Rochusmarkt,16,48.203416,16.389789,Sternzeichen,385.0343421129583,4.0,28,Yelp,Asian Fusion
Rochusmarkt,16,48.203416,16.389789,Pappa & Ciccia,103.63425891040806,4.5,3,Yelp,Italian
Rochusmarkt,16,48.203416,16.389789,Vidoni,386.6729369374944,5.0,16,Yelp,Ice Cream & Frozen Yogurt
Rochusmarkt,16,48.203416,16.389789,Ströck Feierabend,401.9630322815853,4.0,21,Yelp,International
Rochusmarkt,16,48.203416,16.389789,Trimelli,70.48106788016528,2.0,15,Yelp,Pizza
Rochusmarkt,16,48.203416,16.389789,Ra'mien go Wien Mitte,472.1564956747978,3.5,43,Yelp,Asian Fusion
Rochusmarkt,16,48.203416,16.389789,Rojda Grill Restaurant,2.0,,,FourSquare,Turkish Restaurant
Rochusmarkt,16,48.203416,16.389789,Stellas,52.0,,,FourSquare,Dining and Drinking
Rochusmarkt,16,48.203416,16.389789,Cafe Zuckergoscherl,54.0,,,FourSquare,Dining and Drinking
Rochusmarkt,16,48.203416,16.389789,Zum Schmankerlwirt,64.0,,,FourSquare,Austrian Restaurant
Rochusmarkt,16,48.203416,16.389789,I-O Espresso,70.0,,,FourSquare,Café
Rochusmarkt,16,48.203416,16.389789,Trimelli,73.0,,,FourSquare,Pizzeria
Rochusmarkt,16,48.203416,16.389789,Döner H.A.S. Rochusmarkt,76.0,,,FourSquare,Turkish Restaurant
Rochusmarkt,16,48.203416,16.389789,Falafel Box,78.0,,,FourSquare,Falafel Restaurant
Rochusmarkt,16,48.203416,16.389789,Rochus Würstl,79.0,,,FourSquare,Sandwich Spot
Rochusmarkt,16,48.203416,16.389789,Pappa & Ciccia,81.0,,,FourSquare,Italian Restaurant
Spittelau S U,19,48.235289,16.35875,Brandauer Bierbögen,215.6810329873382,4.0,43,Yelp,Beer Garden
Spittelau S U,19,48.235289,16.35875,Blaustern,480.16972532091967,4.0,47,Yelp,Cafes
Spittelau S U,19,48.235289,16.35875,Local,176.97220684689364,4.0,7,Yelp,Bars
Spittelau S U,19,48.235289,16.35875,Würstelstand Leo,471.1420628270829,4.0,20,Yelp,Curry Sausage
Spittelau S U,19,48.235289,16.35875,Ströck Brot,42.32936908252064,3.5,3,Yelp,Bakeries
Spittelau S U,19,48.235289,16.35875,Jasmin al Sham,397.9049537357447,4.5,8,Yelp,Arabic
Spittelau S U,19,48.235289,16.35875,Coffeeshop Company,50.466550654741006,5.0,1,Yelp,Coffee & Tea
Spittelau S U,19,48.235289,16.35875,The Roast,378.7764355194554,4.0,23,Yelp,Coffee & Tea
Spittelau S U,19,48.235289,16.35875,Lucky Box,426.6346601647344,4.5,8,Yelp,Asian Fusion
Spittelau S U,19,48.235289,16.35875,Alon Imbiss,105.10378476888296,4.5,2,Yelp,Fast Food
Spittelau S U,19,48.235289,16.35875,Fine - Snack Factory,192.9227185488092,4.0,1,Yelp,Kebab
Spittelau S U,19,48.235289,16.35875,So Und Jetzt,421.98893915221095,4.5,3,Yelp,Cafes
Spittelau S U,19,48.235289,16.35875,Mensa WU,338.9944040418911,4.0,4,Yelp,Buffets
Spittelau S U,19,48.235289,16.35875,Wien Energie-Welt Spittelau Energieberatung,199.83856012069427,4.0,1,Yelp,Museums
Spittelau S U,19,48.235289,16.35875,Tommy's,401.3190139731029,4.5,3,Yelp,Sandwiches
Spittelau S U,19,48.235289,16.35875,Gradwohl Bio Vollwertbäckerei,389.1438912902062,4.5,3,Yelp,Bakeries
Spittelau S U,19,48.235289,16.35875,Chinarestaurant Wang,435.7407015850232,3.5,3,Yelp,Chinese
Spittelau S U,19,48.235289,16.35875,Ströck,65.0,,,FourSquare,Bakery
Spittelau S U,19,48.235289,16.35875,Imbiss Kebap,97.0,,,FourSquare,Doner Restaurant
Spittelau S U,19,48.235289,16.35875,Fein,111.0,,,FourSquare,Diner
Spittelau S U,19,48.235289,16.35875,Ersi Imbiss,148.0,,,FourSquare,Falafel Restaurant
Spittelau S U,19,48.235289,16.35875,The Mekan,150.0,,,FourSquare,Kebab Restaurant
Spittelau S U,19,48.235289,16.35875,Fette Berta,159.0,,,FourSquare,Snack Place
Spittelau S U,19,48.235289,16.35875,Fine - Snack Factory,160.0,,,FourSquare,Fast Food Restaurant
Spittelau S U,19,48.235289,16.35875,Kizilkayalar,203.0,,,FourSquare,Food Court
Spittelau S U,19,48.235289,16.35875,Wu's Noodles,204.0,,,FourSquare,Asian Restaurant
Spittelau S U,19,48.235289,16.35875,In Eat Out,208.0,,,FourSquare,Hot Dog Joint
Währinger Straße U6,24,48.225482,16.349795,Tibet-Restaurant,37.76303886867823,4.5,29,Yelp,Asian Fusion
Währinger Straße U6,24,48.225482,16.349795,Good Morning Vietnam,166.97922888182245,4.5,7,Yelp,Vietnamese
Währinger Straße U6,24,48.225482,16.349795,Lili Asia-Restaurant,102.79172983897762,4.0,9,Yelp,Chinese
Währinger Straße U6,24,48.225482,16.349795,Prosciutto2,147.32146755223903,5.0,4,Yelp,Mediterranean
Währinger Straße U6,24,48.225482,16.349795,Cafe Himmelblau,370.45792673460494,4.5,33,Yelp,Cafes
Währinger Straße U6,24,48.225482,16.349795,Clash,265.861167724469,4.5,8,Yelp,Bars
Währinger Straße U6,24,48.225482,16.349795,Cafe Schopenhauer,310.45483446306315,4.5,12,Yelp,Cafes
Währinger Straße U6,24,48.225482,16.349795,Tulsi Indian Cuisine,323.60608815072186,4.0,18,Yelp,Indian
Währinger Straße U6,24,48.225482,16.349795,Kutschker 44,388.932029137621,4.5,14,Yelp,Modern European
Währinger Straße U6,24,48.225482,16.349795,Omnom,95.8470992883256,4.0,1,Yelp,Burgers
Währinger Straße U6,24,48.225482,16.349795,Modern Korean,138.25412767781833,4.0,5,Yelp,Korean
Währinger Straße U6,24,48.225482,16.349795,Blueorange,400.3399111225011,4.0,35,Yelp,Cafes
Währinger Straße U6,24,48.225482,16.349795,Cafe Castello,95.8470992883256,5.0,1,Yelp,Coffee & Tea
Währinger Straße U6,24,48.225482,16.349795,SAXX Cafe-Bar,72.41748302931009,3.0,6,Yelp,Bars
Währinger Straße U6,24,48.225482,16.349795,FRANCESCO,302.14625632047245,3.5,18,Yelp,Italian
Währinger Straße U6,24,48.225482,16.349795,Café Weimar,259.47624797394303,3.0,21,Yelp,Cafes
Währinger Straße U6,24,48.225482,16.349795,The Highlander,311.1488527358599,3.5,12,Yelp,Pubs
Währinger Straße U6,24,48.225482,16.349795,Cafe Lalibela,185.8671903878601,5.0,3,Yelp,Ethiopian
Währinger Straße U6,24,48.225482,16.349795,Statt-Beisl,272.52599678470824,4.0,5,Yelp,Restaurants
Währinger Straße U6,24,48.225482,16.349795,Tullnerfelder Bäcker,41.0,,,FourSquare,Bakery
Währinger Straße U6,24,48.225482,16.349795,W.A Sanchez Burritos Tacos & Co,44.0,,,FourSquare,Burrito Restaurant
Währinger Straße U6,24,48.225482,16.349795,Bäckerei Josef Schrott,48.0,,,FourSquare,Bakery
Währinger Straße U6,24,48.225482,16.349795,Tibet Kultur Restaurant Songtsen Gampo,52.0,,,FourSquare,Asian Restaurant
